0.542320549,0.396640635,0.284701372,0.25858605,0.250433843,0.232025326,0.246533307
0.573291771,0.424243402,0.304297418,0.279266445,0.27963855,0.281353651,0.315178545
0.614921736,0.44757255,0.315365747,0.278290869,0.288525483,0.317075567,0.351399619
0.660920539,0.496518522,0.321331968,0.275986762,0.281255137,0.323408381,0.337715134
0.708922378,0.547288717,0.322075129,0.268512386,0.268151077,0.299971667,0.369201556
0.615795698,0.470673121,0.270560212,0.212209287,0.231371387,0.27607969,0.330507963
0.166174891,0.120012372,0.067129326,0.050745123,0.059312697,0.087263897,0.133538646
0.001057706,0.000248421,0.000106845,9.07E-05,0.000128566,0.000518174,0.002095458
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.001685885,0.006615904,0.021229747,0.027564706,0.026192879,0.021553246,0.013516124
0.231972273,0.260456265,0.344198113,0.364762474,0.344697947,0.315715361,0.287568064
0.728254488,0.709181493,0.705861987,0.692281926,0.666036994,0.648277882,0.649130543
0.801307252,0.764210746,0.730034722,0.715460843,0.709079661,0.697309967,0.712737898
0.74417898,0.717666464,0.694551429,0.687947957,0.687113957,0.68710538,0.706286469
0.696775024,0.68010311,0.670287321,0.672630752,0.673599646,0.678163395,0.691141201
0.698245437,0.688336817,0.686784096,0.690672545,0.691958673,0.696606486,0.704980527
0.745435069,0.737484226,0.734577223,0.735382761,0.736533184,0.740325288,0.744836719
0.796423422,0.783122617,0.770550704,0.765058114,0.764880612,0.772035121,0.780123523
0.695711296,0.653510514,0.598857456,0.572960563,0.579315255,0.604609009,0.659354834
0.194232249,0.158561934,0.120355316,0.107986657,0.11881579,0.149588308,0.210228563
0.001329258,0.000331872,0.000147556,0.000141388,0.000276455,0.001043796,0.003533861
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.001600657,0.008773424,0.025618311,0.037920638,0.038954244,0.035487537,0.023726624
0.193040737,0.260068055,0.375506919,0.429059006,0.418718175,0.399088439,0.341606912
0.689023073,0.719982602,0.752402641,0.761248444,0.753799401,0.768832271,0.767357969
0.777265262,0.767276581,0.762392214,0.758927945,0.759582439,0.777260007,0.789981911
0.717949973,0.708717628,0.709740808,0.711325612,0.714628071,0.725211924,0.739275813
0.666549522,0.662151379,0.674977676,0.683620112,0.68703887,0.691890343,0.702547029
0.665085032,0.663430279,0.682884625,0.695356133,0.697798547,0.69958754,0.705550409
0.705524333,0.703866555,0.721607072,0.73373975,0.735210921,0.735897257,0.738753374
0.749369512,0.740934964,0.747565081,0.755681142,0.756723648,0.758540405,0.760983801
0.65694885,0.619955223,0.57807598,0.564061211,0.571781315,0.594402155,0.643948615
0.184287452,0.152070524,0.117408295,0.10650339,0.1174919,0.147625907,0.206563955
0.001107767,0.00027898,0.000126979,0.000124527,0.000338554,0.001150559,0.003539232
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.001435948,0.006263258,0.020452999,0.029243718,0.031393224,0.031798564,0.020896979
0.159127658,0.223268602,0.326571002,0.373330446,0.369119697,0.354845731,0.277383605
0.556330786,0.629810449,0.687481704,0.698398131,0.68471804,0.679589877,0.614209243
0.671058709,0.698899499,0.715776825,0.713484614,0.69946288,0.696094452,0.672021165
0.652267978,0.665019965,0.670062066,0.672139956,0.663224806,0.662400051,0.64600398
0.629712205,0.636513752,0.645497567,0.647567399,0.6426646,0.639933191,0.628567236
0.627036155,0.628150834,0.643393119,0.65320546,0.649657883,0.648957302,0.632855271
0.653756996,0.644371969,0.660559639,0.670033436,0.673443729,0.669676969,0.648429295
0.670784623,0.651143285,0.656943752,0.653224886,0.667207965,0.669105675,0.68229181
0.535766553,0.494998922,0.473695767,0.452341841,0.47541109,0.488221915,0.571336509
0.151775294,0.121527356,0.093050117,0.082156533,0.093480427,0.117209601,0.175035276
0.000990031,0.000266037,0.000123044,0.000162826,0.000450847,0.001143529,0.003269213
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.00102614,0.006899283,0.021907748,0.031632749,0.032604204,0.03018803,0.018129897
0.156665506,0.207750255,0.329513963,0.383250823,0.379443448,0.356425683,0.29501017
0.57456407,0.594064438,0.674659823,0.707648193,0.70492355,0.696435922,0.6709542
0.698596282,0.691443329,0.711991483,0.725885149,0.724832686,0.723455324,0.739154669
0.685171399,0.679743287,0.682856073,0.689587122,0.685933541,0.689669363,0.706881214
0.648338845,0.646062045,0.657923279,0.664251863,0.66119581,0.669511047,0.677006353
0.650803584,0.647790944,0.6579763,0.667583632,0.668453439,0.678877922,0.669809836
0.677120076,0.682144506,0.682853076,0.693353804,0.684597171,0.701211968,0.704210737
0.682819047,0.685239267,0.681788462,0.681822548,0.683499258,0.725049046,0.727561238
0.569800171,0.537345999,0.504643368,0.493119211,0.501979346,0.546872866,0.599616028
0.15797173,0.133877602,0.10205074,0.093646469,0.101976372,0.134609865,0.189167925
0.000403845,0.000182611,9.29E-05,0.000184626,0.000411138,0.001180749,0.00282338
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.000114055,0.002094945,0.004572355,0.007939775,0.009917481,0.010558359,0.008742341
0.076542526,0.082864401,0.086543139,0.107006418,0.120245767,0.118338024,0.090383843
0.298895491,0.275622002,0.230905808,0.254439964,0.282031743,0.294305854,0.225224731
0.421767236,0.352386081,0.30385801,0.344505791,0.373545069,0.398169475,0.319431654
0.455291761,0.389043652,0.348480739,0.385880081,0.416678219,0.432949162,0.344563324
0.49185653,0.424738729,0.364038852,0.397956803,0.410972048,0.421947659,0.323240916
0.49787829,0.428909468,0.352598283,0.361863612,0.382994688,0.41484496,0.368351647
0.452024997,0.412267249,0.333644418,0.316856337,0.340435772,0.393117064,0.380967944
0.419649247,0.367329111,0.290143694,0.25104784,0.265353769,0.31800594,0.317846086
0.327719402,0.283657204,0.193079589,0.14970224,0.169587268,0.20965612,0.187369407
0.094884437,0.071658544,0.039357982,0.028749131,0.037411822,0.0488187,0.045961878
0.000887013,0.0001393,7.46E-05,0.000100938,0.000220031,0.000386734,0.000605396
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3.12E-05,0.001666974,0.003309465,0.004005522,0.00451226,0.005058874,0.001917613
0.037128086,0.040149469,0.04931058,0.049327869,0.053483418,0.056987334,0.037632568
0.16237966,0.116437102,0.117509243,0.115249538,0.127210956,0.132791042,0.141107232
0.222990609,0.16244811,0.164077888,0.177482856,0.196374049,0.213160949,0.237520058
0.23028223,0.185892558,0.206075451,0.228538335,0.259994309,0.280135925,0.309578493
0.256826368,0.218721273,0.238548654,0.257200814,0.286321392,0.31452497,0.36127818
0.267574887,0.224580692,0.235382707,0.250174909,0.267377801,0.317372107,0.398303232
0.265092745,0.216341142,0.21254983,0.216350196,0.224999977,0.293759457,0.389368662
0.240015926,0.200413452,0.185612521,0.180155803,0.196784878,0.265805509,0.332349018
0.191931123,0.143627346,0.13573728,0.12685479,0.158070113,0.216852286,0.301478174
0.07685427,0.045699036,0.03443431,0.029423741,0.042505726,0.074178267,0.131830641
0.001583199,0.000328942,0.000201252,0.000290574,0.000643174,0.001497184,0.003511739
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.000711405,0.002531985,0.004585549,0.006253871,0.006907693,0.010606159,0.011606607
0.130057902,0.111351417,0.063996689,0.063853826,0.066861943,0.093896164,0.111831756
0.403083935,0.273156344,0.141608763,0.12976646,0.144209897,0.238147632,0.297316734
0.417331786,0.280017077,0.162830905,0.156674313,0.189935434,0.302325294,0.316097544
0.41908926,0.314819474,0.190363208,0.184876831,0.218483533,0.302598729,0.311143042
0.465926794,0.365300153,0.223595658,0.209922662,0.25063691,0.295827463,0.321292894
0.493412967,0.387473921,0.243485849,0.218461781,0.252375743,0.293222337,0.303806333
0.436179702,0.362494714,0.236233597,0.213371933,0.239643508,0.291270955,0.281950348
0.356567523,0.336670918,0.220322257,0.210711759,0.225805624,0.27387955,0.248451588
0.304668304,0.277143135,0.1993955,0.164448124,0.16777393,0.213968594,0.210704391
0.098127938,0.085707066,0.055165004,0.04099008,0.04223428,0.059165734,0.062100443
0.002076343,0.000569563,0.000144175,0.000110455,0.000183525,0.000481584,0.000948964
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.000235434,0.002578766,0.005242685,0.006085385,0.00620461,0.007590258,0.005176262
0.026028118,0.071598656,0.07816762,0.082988619,0.075034963,0.084780093,0.069870027
0.113849877,0.140123286,0.118286268,0.12055346,0.108636945,0.121638836,0.104689338
0.168561246,0.13916128,0.124916502,0.135323711,0.135680223,0.144171598,0.12570629
0.208764151,0.186618734,0.161085713,0.177623304,0.183220519,0.197723342,0.197414316
0.242285832,0.212457761,0.199894199,0.203734266,0.220188363,0.244447413,0.238247716
0.259415504,0.221929916,0.198481077,0.206992137,0.227742932,0.26360083,0.26582022
0.260443503,0.222802494,0.18704015,0.189631032,0.210860175,0.264254302,0.250205718
0.264996534,0.20501825,0.165858873,0.167452745,0.181623022,0.215167568,0.193441474
0.238971498,0.17345261,0.135401907,0.130720605,0.141684765,0.144920641,0.155104249
0.085736827,0.054568713,0.037749404,0.034159183,0.038353134,0.0340599,0.060620401
0.002515219,0.000638813,0.000299093,0.0002751,0.000457445,0.00065433,0.001400468
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.001936213,0.005630006,0.010708418,0.007463529,0.004523287,0.003355044,0.003507999
0.230701397,0.244762182,0.204300044,0.132274275,0.094144269,0.078830463,0.089602268
0.694859898,0.652091767,0.433771713,0.269759477,0.214140804,0.21077618,0.230836867
0.793506499,0.715813812,0.452824074,0.29062483,0.255419414,0.263846565,0.293217958
0.756158247,0.681635574,0.448737549,0.307720308,0.285126633,0.302583598,0.333362602
0.686513745,0.628325239,0.443229673,0.331458134,0.311165933,0.33594056,0.34507592
0.649183077,0.588705338,0.432617141,0.33327248,0.326152666,0.350657465,0.379323183
0.664756333,0.581132844,0.417360146,0.316326204,0.302917401,0.331066535,0.379933471
0.670015106,0.572910487,0.385606324,0.283758194,0.270957363,0.298788401,0.366241444
0.576288792,0.471461481,0.286776954,0.205134702,0.205923167,0.225969538,0.248285537
0.167553091,0.127628481,0.066694753,0.048459449,0.052390664,0.061863286,0.09136264
0.001593805,0.000348899,0.000196271,0.000237785,0.000416891,0.00082833,0.002217305
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
7.58E-05,0.000944643,0.002623998,0.003547011,0.003819976,0.002106748,0.001997999
0.08015468,0.081755706,0.058065841,0.047256345,0.045835825,0.038263749,0.038948633
0.264660985,0.245762459,0.152622662,0.101797064,0.092028897,0.084205559,0.075033538
0.349763396,0.319324373,0.196186483,0.138271261,0.128853526,0.110408816,0.094152607
0.384927789,0.35296131,0.229353037,0.176503503,0.17095731,0.155157872,0.140291709
0.390062316,0.364898026,0.267796888,0.206707388,0.192610768,0.171963003,0.159260811
0.386937565,0.374287659,0.279301069,0.218634522,0.210285644,0.183762997,0.178836566
0.389095066,0.37430557,0.27503766,0.215644829,0.207130057,0.18526141,0.162197525
0.380874744,0.374073518,0.244498004,0.182599133,0.187031091,0.170456735,0.15364514
0.320776128,0.317120537,0.199515741,0.143832753,0.145644683,0.138651913,0.139022644
0.097882348,0.090163042,0.049375254,0.033158647,0.037519194,0.038944693,0.05200634
0.000429055,0.000107385,9.91E-05,0.000107331,0.000273038,0.000472711,0.001424157
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.001028562,0.002237929,0.002626074,0.001983667,0.002065555,0.00131625,0.000947371
0.13984155,0.135559267,0.074739986,0.044633425,0.045547117,0.046781435,0.035257416
0.349596223,0.364720524,0.19034396,0.119165689,0.114313989,0.127577927,0.09465666
0.365827181,0.40212291,0.255222554,0.1912584,0.183281173,0.180635115,0.167265818
0.444550174,0.422836164,0.309514312,0.244198598,0.245489985,0.24039375,0.231658787
0.488901761,0.452518149,0.330064273,0.271242059,0.271860484,0.277872858,0.259378289
0.501120209,0.46260009,0.338025747,0.275212029,0.270781833,0.286996244,0.283423024
0.509068244,0.457160297,0.340505305,0.26543182,0.259067547,0.280160208,0.272146375
0.52043176,0.443434944,0.305894973,0.244820342,0.249465062,0.257172012,0.256791651
0.424950668,0.36165074,0.245424279,0.183958193,0.200954549,0.218798989,0.194389468
0.129475623,0.102659441,0.065363746,0.047760139,0.056990184,0.066968067,0.071389658
0.001148598,0.000411767,0.000281586,0.000305922,0.000599871,0.001133801,0.002190107
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.000196868,0.000902585,0.003196737,0.005138873,0.00617953,0.007404815,0.003956252
0.033176694,0.035450486,0.056620746,0.064597067,0.073951918,0.069527031,0.036191913
0.122214656,0.122290537,0.15739436,0.160101464,0.164063895,0.137657952,0.095569436
0.26065078,0.226918813,0.24560554,0.236690797,0.232264729,0.209844352,0.194834535
0.369912739,0.305715412,0.308027841,0.285475331,0.278933478,0.291092067,0.257580292
0.351916703,0.331789044,0.334470412,0.306548431,0.306493092,0.326164824,0.310752647
0.34623701,0.325751704,0.318105156,0.29796508,0.30725646,0.330411665,0.335998496
0.334936068,0.304047404,0.290323106,0.255703977,0.262218017,0.297264573,0.343501424
0.320073168,0.29611995,0.24047824,0.206005064,0.217507263,0.255182885,0.329821662
0.260504453,0.24328625,0.18552302,0.153126,0.153155265,0.204668682,0.263305836
0.067543488,0.066248267,0.049464522,0.042046072,0.043560821,0.057983091,0.083388723
0.000536913,0.000221104,0.00014042,0.0001775,0.000315633,0.000680351,0.001636967
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
5.06E-05,0.001660561,0.004349705,0.004622774,0.003701321,0.004392405,0.005298069
0.027434979,0.037063462,0.0470436,0.040340458,0.038045958,0.031662012,0.02345404
0.098711124,0.094895788,0.094582442,0.095155907,0.09484972,0.0900349,0.075387988
0.137927725,0.140898476,0.145458465,0.159124688,0.172453981,0.160491835,0.120163132
0.170145325,0.180835651,0.189793312,0.197651846,0.21461955,0.205545917,0.160426783
0.197603866,0.188659633,0.19582347,0.20566639,0.223412124,0.224509205,0.175213939
0.209867832,0.203322252,0.190314895,0.197484223,0.215711062,0.21141088,0.182040301
0.180051907,0.169720699,0.171519828,0.17143852,0.186821556,0.19468734,0.165619287
0.12786178,0.130263626,0.118235462,0.121026006,0.130842818,0.147060674,0.156322611
0.088080288,0.096579083,0.092023077,0.091905923,0.088555713,0.099333393,0.103438321
0.034045838,0.037085111,0.034601957,0.034151147,0.035247824,0.033933582,0.03986053
0.000306064,0.000134936,0.000115414,0.000148804,0.000208285,0.000523429,0.001341596
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4.13E-06,0.000840123,0.002164516,0.00373366,0.005947924,0.009899581,0.005317794
0.024542378,0.019661066,0.0202447,0.025840296,0.037063789,0.070339114,0.043531904
0.077777324,0.057917393,0.044768245,0.049008468,0.058744481,0.084031851,0.078708918
0.123967594,0.09485668,0.075545631,0.088579704,0.105114668,0.125575096,0.150339369
0.185738831,0.134440738,0.112088465,0.126856939,0.155151143,0.189470962,0.258437503
0.245992425,0.173955949,0.139751528,0.151628316,0.18281282,0.222905594,0.335408391
0.262597697,0.221197696,0.174523344,0.167586611,0.195651905,0.230760924,0.340551106
0.293546883,0.253275567,0.180072922,0.170688633,0.199022097,0.23834879,0.346160208
0.345627082,0.263769235,0.175032493,0.153106027,0.176062024,0.239487634,0.364163664
0.406250501,0.272955582,0.162861282,0.130432286,0.159602847,0.238683753,0.39129668
0.185602457,0.113562897,0.058711767,0.046832652,0.062409847,0.109508531,0.207385995
0.006061571,0.002400892,0.001260196,0.001313131,0.002317635,0.005065963,0.012764959
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.003321672,0.009386869,0.022242891,0.023575743,0.022591482,0.01985796,0.012825188
0.26023894,0.294960425,0.341085202,0.295916848,0.270849499,0.253553518,0.269699382
0.708856706,0.726977434,0.695735117,0.585277401,0.529477676,0.507393359,0.567722937
0.74178604,0.766778884,0.738295302,0.667347317,0.636381059,0.651637866,0.70075435
0.715119038,0.726930616,0.708370072,0.678785669,0.682582543,0.714632535,0.752274475
0.652082539,0.684710468,0.686571215,0.664462202,0.67120052,0.701252078,0.720732131
0.635562548,0.66466175,0.686333503,0.677505915,0.68196085,0.703116682,0.717362754
0.647868108,0.660944839,0.71485771,0.70746505,0.715679834,0.732291165,0.744286397
0.67100543,0.675921889,0.729365154,0.725902723,0.737494649,0.752487557,0.767211046
0.615862306,0.583959348,0.616734192,0.607171046,0.61888501,0.637517309,0.659529043
